order_item_id,order_id,product_id,quantity,unit_price_gbp,unit_cost_gbp,discount_pct
1312,10842,7,2,55.0,26.0,0.1
1313,10842,10,1,35.0,15.0,0.05
1314,10842,11,2,48.0,22.0,0.1
1315,10843,8,2,70.0,33.0,0.0
1316,10843,12,1,18.0,7.0,0.1
1317,10843,3,2,380.0,270.0,0.2
1318,10844,2,1,250.0,175.0,0.05
1319,10844,5,2,280.0,175.0,0.15
1320,10845,11,1,48.0,22.0,0.05
1321,10845,6,2,195.0,112.0,0.2
1322,10846,4,1,115.0,62.0,0.05
1323,10846,10,1,35.0,15.0,0.05
1324,10846,7,1,55.0,26.0,0.2
1325,10847,5,2,280.0,175.0,0.15
1326,10847,3,2,380.0,270.0,0.0
1327,10848,6,1,195.0,112.0,0.05
1328,10849,2,1,250.0,175.0,0.1
1329,10850,8,1,70.0,33.0,0.1
1330,10851,12,2,18.0,7.0,0.0
1331,10852,6,1,195.0,112.0,0.0
1332,10852,11,1,48.0,22.0,0.05
1333,10853,9,2,85.0,43.0,0.1
1334,10853,8,1,70.0,33.0,0.05
1335,10854,6,1,195.0,112.0,0.15
1336,10854,12,2,18.0,7.0,0.0
1337,10855,1,1,850.0,610.0,0.05
1338,10856,9,1,85.0,43.0,0.05
1339,10857,1,1,850.0,610.0,0.0
1340,10858,6,1,195.0,112.0,0.0
1341,10859,5,1,280.0,175.0,0.1
1342,10860,10,1,35.0,15.0,0.2
1343,10861,11,1,48.0,22.0,0.05
1344,10861,10,2,35.0,15.0,0.1
1345,10862,8,1,70.0,33.0,0.0
1346,10862,3,3,380.0,270.0,0.0
1347,10863,9,1,85.0,43.0,0.15
1348,10864,2,1,250.0,175.0,0.1
1349,10864,8,1,70.0,33.0,0.0
1350,10865,3,1,380.0,270.0,0.0
1351,10866,1,1,850.0,610.0,0.0
1352,10867,5,1,280.0,175.0,0.2
1353,10867,2,2,250.0,175.0,0.0
1354,10868,8,2,70.0,33.0,0.0
1355,10869,1,2,850.0,610.0,0.15
1356,10870,11,1,48.0,22.0,0.0
1357,10871,2,1,250.0,175.0,0.1
1358,10871,3,1,380.0,270.0,0.15
1359,10872,9,3,85.0,43.0,0.0
1360,10872,2,1,250.0,175.0,0.0
1361,10872,10,1,35.0,15.0,0.05
1362,10873,9,1,85.0,43.0,0.0
1363,10874,5,1,280.0,175.0,0.1
1364,10875,12,1,18.0,7.0,0.2
1365,10876,10,1,35.0,15.0,0.1
1366,10876,3,1,380.0,270.0,0.1
1367,10877,8,1,70.0,33.0,0.15
1368,10878,12,2,18.0,7.0,0.05
1369,10879,12,1,18.0,7.0,0.2
1370,10880,4,1,115.0,62.0,0.0
1371,10880,8,1,70.0,33.0,0.0
1372,10881,3,2,380.0,270.0,0.0
1373,10882,4,1,115.0,62.0,0.0
1374,10882,5,2,280.0,175.0,0.05
1375,10882,9,1,85.0,43.0,0.1
1376,10883,11,2,48.0,22.0,0.05
1377,10884,10,2,35.0,15.0,0.15
1378,10884,7,1,55.0,26.0,0.1
1379,10885,5,2,280.0,175.0,0.0
1380,10885,7,1,55.0,26.0,0.1
1381,10885,1,2,850.0,610.0,0.0
1382,10886,10,1,35.0,15.0,0.2
1383,10887,11,1,48.0,22.0,0.05
1384,10888,4,1,115.0,62.0,0.05
1385,10888,1,1,850.0,610.0,0.0
1386,10888,8,1,70.0,33.0,0.05
1387,10889,4,2,115.0,62.0,0.0
1388,10890,2,1,250.0,175.0,0.0
1389,10890,8,1,70.0,33.0,0.0
1390,10890,3,1,380.0,270.0,0.05
1391,10891,5,1,280.0,175.0,0.0
1392,10892,12,1,18.0,7.0,0.2
1393,10893,12,2,18.0,7.0,0.0
1394,10893,4,1,115.0,62.0,0.15
1395,10893,3,1,380.0,270.0,0.1
1396,10894,8,1,70.0,33.0,0.0
1397,10895,2,1,250.0,175.0,0.1
1398,10896,11,1,48.0,22.0,0.0
1399,10897,5,2,280.0,175.0,0.0
1400,10898,1,1,850.0,610.0,0.2
1401,10899,5,1,280.0,175.0,0.05
1402,10899,3,1,380.0,270.0,0.0
1403,10900,5,1,280.0,175.0,0.0
1404,10901,1,1,850.0,610.0,0.0
1405,10901,2,3,250.0,175.0,0.0
1406,10901,12,2,18.0,7.0,0.0
1407,10902,5,3,280.0,175.0,0.05
1408,10903,11,2,48.0,22.0,0.05
1409,10904,12,2,18.0,7.0,0.0
1410,10905,2,1,250.0,175.0,0.05
1411,10906,6,1,195.0,112.0,0.0
1412,10907,3,1,380.0,270.0,0.0
1413,10908,5,3,280.0,175.0,0.1
1414,10908,8,3,70.0,33.0,0.0
1415,10908,10,1,35.0,15.0,0.1
1416,10909,6,1,195.0,112.0,0.2
1417,10910,12,1,18.0,7.0,0.05
1418,10910,2,2,250.0,175.0,0.15
1419,10911,10,1,35.0,15.0,0.0
1420,10911,11,1,48.0,22.0,0.05
1421,10911,7,2,55.0,26.0,0.05
1422,10912,12,2,18.0,7.0,0.1
1423,10913,1,1,850.0,610.0,0.1
1424,10914,4,2,115.0,62.0,0.0
1425,10914,3,1,380.0,270.0,0.2
1426,10915,2,1,250.0,175.0,0.0
1427,10916,7,1,55.0,26.0,0.1
1428,10916,4,2,115.0,62.0,0.0
1429,10916,6,1,195.0,112.0,0.0
1430,10917,7,1,55.0,26.0,0.0
1431,10918,9,1,85.0,43.0,0.1
1432,10918,2,2,250.0,175.0,0.1
1433,10919,5,1,280.0,175.0,0.05
1434,10919,12,1,18.0,7.0,0.2
1435,10920,10,1,35.0,15.0,0.1
1436,10921,11,3,48.0,22.0,0.1
1437,10921,9,1,85.0,43.0,0.1
1438,10922,6,1,195.0,112.0,0.0
1439,10923,5,1,280.0,175.0,0.0
1440,10924,6,3,195.0,112.0,0.15
1441,10925,2,1,250.0,175.0,0.15
1442,10925,11,2,48.0,22.0,0.0
1443,10926,3,1,380.0,270.0,0.05
1444,10927,5,1,280.0,175.0,0.0
1445,10927,7,1,55.0,26.0,0.0
1446,10928,5,1,280.0,175.0,0.1
1447,10929,10,1,35.0,15.0,0.2
1448,10930,11,1,48.0,22.0,0.1
1449,10931,8,1,70.0,33.0,0.05
1450,10932,5,1,280.0,175.0,0.1
1451,10933,12,1,18.0,7.0,0.0
1452,10934,1,1,850.0,610.0,0.0
1453,10935,5,1,280.0,175.0,0.0
1454,10936,12,1,18.0,7.0,0.1
1455,10937,9,2,85.0,43.0,0.05
1456,10937,4,2,115.0,62.0,0.0
1457,10938,1,1,850.0,610.0,0.05
1458,10938,12,2,18.0,7.0,0.0
1459,10939,1,3,850.0,610.0,0.1
1460,10940,1,2,850.0,610.0,0.0
1461,10941,7,1,55.0,26.0,0.1
1462,10941,12,3,18.0,7.0,0.2
1463,10942,4,2,115.0,62.0,0.05
1464,10942,5,1,280.0,175.0,0.1
1465,10942,8,2,70.0,33.0,0.15
1466,10943,4,1,115.0,62.0,0.0
1467,10944,12,1,18.0,7.0,0.0
1468,10945,9,2,85.0,43.0,0.05
1469,10946,2,1,250.0,175.0,0.05
1470,10946,7,1,55.0,26.0,0.0
1471,10946,9,3,85.0,43.0,0.2
1472,10947,12,2,18.0,7.0,0.1
1473,10947,11,1,48.0,22.0,0.1
1474,10948,3,1,380.0,270.0,0.1
1475,10948,7,2,55.0,26.0,0.0
1476,10949,5,1,280.0,175.0,0.0
1477,10949,7,1,55.0,26.0,0.0
1478,10950,10,2,35.0,15.0,0.0
1479,10951,2,1,250.0,175.0,0.0
1480,10951,11,1,48.0,22.0,0.1
1481,10951,6,1,195.0,112.0,0.05
1482,10952,11,1,48.0,22.0,0.05
1483,10953,7,1,55.0,26.0,0.0
1484,10953,6,2,195.0,112.0,0.05
1485,10954,12,3,18.0,7.0,0.0
1486,10954,8,1,70.0,33.0,0.0
1487,10955,10,1,35.0,15.0,0.1
1488,10956,8,1,70.0,33.0,0.15
1489,10957,6,1,195.0,112.0,0.05
1490,10957,4,1,115.0,62.0,0.0
1491,10958,10,1,35.0,15.0,0.0
1492,10959,8,2,70.0,33.0,0.1
1493,10960,9,2,85.0,43.0,0.05
1494,10961,5,1,280.0,175.0,0.05
1495,10961,10,1,35.0,15.0,0.1
1496,10962,4,1,115.0,62.0,0.0
1497,10962,3,1,380.0,270.0,0.1
1498,10963,9,1,85.0,43.0,0.0
1499,10963,3,1,380.0,270.0,0.05
1500,10964,1,1,850.0,610.0,0.0
1501,10965,6,1,195.0,112.0,0.05
1502,10966,11,3,48.0,22.0,0.0
1503,10967,2,1,250.0,175.0,0.0
1504,10967,10,2,35.0,15.0,0.0
1505,10968,5,2,280.0,175.0,0.0
1506,10968,4,1,115.0,62.0,0.0
1507,10969,5,1,280.0,175.0,0.1
1508,10970,11,1,48.0,22.0,0.05
1509,10970,6,1,195.0,112.0,0.0
1510,10971,5,2,280.0,175.0,0.1
1511,10971,3,1,380.0,270.0,0.1
1512,10972,5,1,280.0,175.0,0.15
1513,10973,6,2,195.0,112.0,0.15
1514,10974,1,2,850.0,610.0,0.2
1515,10975,12,1,18.0,7.0,0.05
1516,10975,3,2,380.0,270.0,0.05
1517,10975,2,1,250.0,175.0,0.0
1518,10976,9,1,85.0,43.0,0.1
1519,10977,8,2,70.0,33.0,0.0
1520,10978,2,1,250.0,175.0,0.0
1521,10979,10,1,35.0,15.0,0.0
1522,10980,8,2,70.0,33.0,0.0
1523,10981,2,1,250.0,175.0,0.05
1524,10982,6,2,195.0,112.0,0.0
1525,10983,6,2,195.0,112.0,0.0
1526,10983,3,1,380.0,270.0,0.05
1527,10983,11,2,48.0,22.0,0.05
1528,10984,2,2,250.0,175.0,0.05
1529,10985,7,1,55.0,26.0,0.05
1530,10985,1,1,850.0,610.0,0.05
1531,10986,3,1,380.0,270.0,0.05
1532,10987,10,1,35.0,15.0,0.0
1533,10988,10,1,35.0,15.0,0.0
1534,10988,8,1,70.0,33.0,0.0
1535,10988,5,2,280.0,175.0,0.2
1536,10989,1,2,850.0,610.0,0.05
1537,10989,5,3,280.0,175.0,0.0
1538,10989,6,1,195.0,112.0,0.1
1539,10990,7,1,55.0,26.0,0.0
1540,10991,11,1,48.0,22.0,0.05
1541,10991,8,1,70.0,33.0,0.0
1542,10992,4,1,115.0,62.0,0.0
1543,10992,6,1,195.0,112.0,0.15
1544,10992,12,2,18.0,7.0,0.1
1545,10993,7,1,55.0,26.0,0.2
1546,10994,9,2,85.0,43.0,0.05
1547,10994,3,1,380.0,270.0,0.1
1548,10995,4,2,115.0,62.0,0.0
1549,10995,8,1,70.0,33.0,0.0
1550,10995,5,1,280.0,175.0,0.15
1551,10996,8,1,70.0,33.0,0.0
1552,10997,2,2,250.0,175.0,0.0
1553,10998,5,2,280.0,175.0,0.0
1554,10999,3,1,380.0,270.0,0.0
1555,10999,8,2,70.0,33.0,0.0
1556,11000,5,1,280.0,175.0,0.0
1557,11000,9,1,85.0,43.0,0.1
1558,11000,8,1,70.0,33.0,0.05
1559,11001,9,2,85.0,43.0,0.0
1560,11002,1,3,850.0,610.0,0.2
1561,11002,5,1,280.0,175.0,0.05
1562,11003,5,1,280.0,175.0,0.0
1563,11003,2,1,250.0,175.0,0.15
1564,11004,11,1,48.0,22.0,0.05
1565,11004,3,1,380.0,270.0,0.0
1566,11004,1,2,850.0,610.0,0.15
1567,11005,1,1,850.0,610.0,0.05
1568,11006,9,2,85.0,43.0,0.0
1569,11006,6,1,195.0,112.0,0.05
1570,11007,9,1,85.0,43.0,0.1
1571,11007,5,1,280.0,175.0,0.0
1572,11008,5,2,280.0,175.0,0.1
1573,11008,1,2,850.0,610.0,0.0
1574,11009,3,1,380.0,270.0,0.0
1575,11009,10,1,35.0,15.0,0.05
1576,11010,6,1,195.0,112.0,0.0
1577,11011,1,1,850.0,610.0,0.15
1578,11011,7,2,55.0,26.0,0.0
1579,11011,6,1,195.0,112.0,0.05
1580,11012,5,1,280.0,175.0,0.1
1581,11013,4,2,115.0,62.0,0.0
1582,11013,12,1,18.0,7.0,0.0
1583,11014,1,1,850.0,610.0,0.0
1584,11014,9,2,85.0,43.0,0.0
1585,11015,7,1,55.0,26.0,0.15
1586,11016,11,2,48.0,22.0,0.1
1587,11016,4,2,115.0,62.0,0.0
1588,11017,1,2,850.0,610.0,0.0
1589,11018,8,1,70.0,33.0,0.1
1590,11019,6,3,195.0,112.0,0.0
1591,11020,12,3,18.0,7.0,0.0
1592,11021,12,1,18.0,7.0,0.05
1593,11022,11,1,48.0,22.0,0.15
1594,11023,11,1,48.0,22.0,0.15
1595,11024,8,2,70.0,33.0,0.05
1596,11024,2,1,250.0,175.0,0.2
1597,11024,5,2,280.0,175.0,0.2
1598,11025,11,1,48.0,22.0,0.05
1599,11025,12,2,18.0,7.0,0.0
1600,11026,1,2,850.0,610.0,0.05
1601,11027,12,1,18.0,7.0,0.05
1602,11027,9,2,85.0,43.0,0.0
1603,11028,8,1,70.0,33.0,0.0
1604,11028,11,1,48.0,22.0,0.0
1605,11029,1,1,850.0,610.0,0.0
1606,11029,4,1,115.0,62.0,0.0
1607,11029,7,2,55.0,26.0,0.1
1608,11030,4,1,115.0,62.0,0.05
1609,11031,7,1,55.0,26.0,0.0
1610,11031,12,1,18.0,7.0,0.1
1611,11032,11,1,48.0,22.0,0.05
1612,11032,3,1,380.0,270.0,0.05
1613,11032,1,2,850.0,610.0,0.05
1614,11033,9,1,85.0,43.0,0.15
1615,11034,8,1,70.0,33.0,0.0
1616,11034,10,1,35.0,15.0,0.1
1617,11035,6,1,195.0,112.0,0.05
1618,11035,9,1,85.0,43.0,0.05
1619,11036,9,1,85.0,43.0,0.0
1620,11036,1,1,850.0,610.0,0.05
1621,11036,11,1,48.0,22.0,0.1
1622,11037,8,2,70.0,33.0,0.05
1623,11038,5,1,280.0,175.0,0.0
1624,11038,1,1,850.0,610.0,0.0
1625,11039,7,2,55.0,26.0,0.0
1626,11040,7,1,55.0,26.0,0.1
1627,11040,3,1,380.0,270.0,0.0
1628,11040,8,2,70.0,33.0,0.0
1629,11041,5,1,280.0,175.0,0.15
1630,11041,10,2,35.0,15.0,0.15
1631,11042,3,2,380.0,270.0,0.1
1632,11042,1,1,850.0,610.0,0.1
1633,11043,5,2,280.0,175.0,0.0
1634,11043,3,1,380.0,270.0,0.05
1635,11044,10,1,35.0,15.0,0.05
1636,11045,12,2,18.0,7.0,0.15
1637,11046,10,1,35.0,15.0,0.05
1638,11047,12,2,18.0,7.0,0.0
1639,11048,1,1,850.0,610.0,0.1
1640,11049,4,1,115.0,62.0,0.05
1641,11050,1,1,850.0,610.0,0.05
1642,11051,5,1,280.0,175.0,0.1
1643,11052,4,1,115.0,62.0,0.0
1644,11053,6,2,195.0,112.0,0.0
1645,11054,6,1,195.0,112.0,0.0
1646,11055,6,3,195.0,112.0,0.15
1647,11055,11,3,48.0,22.0,0.0
1648,11055,5,1,280.0,175.0,0.05
1649,11056,1,1,850.0,610.0,0.0
1650,11057,5,2,280.0,175.0,0.0
1651,11057,1,1,850.0,610.0,0.1
1652,11058,2,1,250.0,175.0,0.05
1653,11058,4,1,115.0,62.0,0.0
1654,11059,1,1,850.0,610.0,0.0
1655,11059,11,1,48.0,22.0,0.1
1656,11059,10,1,35.0,15.0,0.1
1657,11060,6,1,195.0,112.0,0.0
1658,11060,11,2,48.0,22.0,0.0
1659,11061,8,1,70.0,33.0,0.05
1660,11062,1,1,850.0,610.0,0.05
1661,11063,1,2,850.0,610.0,0.05
1662,11063,12,2,18.0,7.0,0.1
1663,11064,7,1,55.0,26.0,0.0
1664,11064,12,1,18.0,7.0,0.0
1665,11064,1,2,850.0,610.0,0.0
1666,11065,11,2,48.0,22.0,0.1
1667,11066,3,1,380.0,270.0,0.05
1668,11066,7,1,55.0,26.0,0.2
1669,11067,7,1,55.0,26.0,0.05
1670,11068,6,1,195.0,112.0,0.05
1671,11069,4,2,115.0,62.0,0.1
1672,11070,2,1,250.0,175.0,0.0
1673,11070,11,1,48.0,22.0,0.1
1674,11071,9,3,85.0,43.0,0.0
1675,11071,6,1,195.0,112.0,0.15
1676,11071,5,1,280.0,175.0,0.0
1677,11072,6,1,195.0,112.0,0.1
1678,11073,10,1,35.0,15.0,0.15
1679,11074,10,1,35.0,15.0,0.0
1680,11075,1,1,850.0,610.0,0.0
1681,11076,8,2,70.0,33.0,0.15
1682,11076,6,1,195.0,112.0,0.15
1683,11076,9,1,85.0,43.0,0.1
1684,11077,2,1,250.0,175.0,0.05
1685,11077,4,1,115.0,62.0,0.0
1686,11077,5,2,280.0,175.0,0.1
1687,11078,10,3,35.0,15.0,0.0
1688,11079,1,1,850.0,610.0,0.15
1689,11080,3,1,380.0,270.0,0.1
1690,11080,4,1,115.0,62.0,0.1
1691,11081,6,1,195.0,112.0,0.0
1692,11081,9,1,85.0,43.0,0.0
1693,11081,2,1,250.0,175.0,0.05
1694,11082,1,2,850.0,610.0,0.0
1695,11083,12,1,18.0,7.0,0.0
1696,11084,8,1,70.0,33.0,0.05
1697,11085,1,2,850.0,610.0,0.1
1698,11086,4,2,115.0,62.0,0.05
1699,11087,9,2,85.0,43.0,0.1
1700,11088,3,1,380.0,270.0,0.0
1701,11088,8,1,70.0,33.0,0.15
1702,11089,8,1,70.0,33.0,0.1
1703,11090,9,2,85.0,43.0,0.15
1704,11090,10,1,35.0,15.0,0.05
1705,11090,2,1,250.0,175.0,0.0
1706,11091,1,1,850.0,610.0,0.0
1707,11092,12,2,18.0,7.0,0.2
1708,11092,5,1,280.0,175.0,0.0
1709,11092,10,1,35.0,15.0,0.1
1710,11093,3,1,380.0,270.0,0.05
1711,11093,9,1,85.0,43.0,0.0
1712,11093,4,1,115.0,62.0,0.0
1713,11094,4,1,115.0,62.0,0.1
1714,11095,10,1,35.0,15.0,0.15
1715,11095,11,2,48.0,22.0,0.0
1716,11096,11,1,48.0,22.0,0.05
1717,11096,6,1,195.0,112.0,0.05
1718,11097,7,1,55.0,26.0,0.0
1719,11097,10,1,35.0,15.0,0.1
1720,11097,2,1,250.0,175.0,0.0
1721,11098,10,2,35.0,15.0,0.1
1722,11098,6,1,195.0,112.0,0.0
1723,11098,4,1,115.0,62.0,0.0
1724,11099,1,1,850.0,610.0,0.05
1725,11099,11,1,48.0,22.0,0.05
1726,11099,9,2,85.0,43.0,0.0
1727,11100,12,1,18.0,7.0,0.0
1728,11100,4,1,115.0,62.0,0.0
1729,11100,5,1,280.0,175.0,0.0
1730,11101,4,1,115.0,62.0,0.15
1731,11102,9,2,85.0,43.0,0.0
1732,11102,7,1,55.0,26.0,0.0
1733,11103,8,1,70.0,33.0,0.05
1734,11103,11,3,48.0,22.0,0.0
1735,11103,2,1,250.0,175.0,0.0
1736,11104,11,1,48.0,22.0,0.1
1737,11104,10,1,35.0,15.0,0.2
1738,11105,9,2,85.0,43.0,0.15
1739,11106,11,1,48.0,22.0,0.0
1740,11107,2,2,250.0,175.0,0.2
1741,11107,6,1,195.0,112.0,0.0
1742,11107,4,1,115.0,62.0,0.1
1743,11108,4,1,115.0,62.0,0.1
1744,11109,6,1,195.0,112.0,0.1
1745,11110,8,1,70.0,33.0,0.05
1746,11110,6,1,195.0,112.0,0.1
1747,11110,7,1,55.0,26.0,0.1
1748,11111,9,1,85.0,43.0,0.0
1749,11112,4,1,115.0,62.0,0.15
1750,11113,8,3,70.0,33.0,0.0
1751,11113,5,1,280.0,175.0,0.15
1752,11113,6,2,195.0,112.0,0.1
1753,11114,10,1,35.0,15.0,0.0
1754,11115,1,1,850.0,610.0,0.05
1755,11115,6,2,195.0,112.0,0.1
1756,11116,11,1,48.0,22.0,0.0
1757,11117,7,2,55.0,26.0,0.0
1758,11117,9,1,85.0,43.0,0.05
1759,11118,1,2,850.0,610.0,0.1
1760,11118,12,1,18.0,7.0,0.05
1761,11119,6,1,195.0,112.0,0.0
1762,11120,6,1,195.0,112.0,0.1
1763,11120,7,1,55.0,26.0,0.1
1764,11120,2,1,250.0,175.0,0.15
1765,11121,9,1,85.0,43.0,0.0
1766,11121,1,1,850.0,610.0,0.15
1767,11122,5,1,280.0,175.0,0.0
1768,11123,7,1,55.0,26.0,0.1
1769,11124,12,1,18.0,7.0,0.0
1770,11125,8,1,70.0,33.0,0.05
1771,11125,2,1,250.0,175.0,0.05
1772,11126,8,1,70.0,33.0,0.2
1773,11127,4,1,115.0,62.0,0.0
1774,11127,5,1,280.0,175.0,0.0
1775,11127,3,1,380.0,270.0,0.1
1776,11128,6,1,195.0,112.0,0.15
1777,11129,5,3,280.0,175.0,0.05
1778,11130,3,1,380.0,270.0,0.1
1779,11131,9,1,85.0,43.0,0.0
1780,11132,7,1,55.0,26.0,0.1
1781,11132,1,2,850.0,610.0,0.15
1782,11133,7,1,55.0,26.0,0.15
1783,11134,5,1,280.0,175.0,0.05
1784,11134,10,1,35.0,15.0,0.0
1785,11134,8,2,70.0,33.0,0.15
1786,11135,4,1,115.0,62.0,0.05
1787,11135,10,2,35.0,15.0,0.05
1788,11136,1,1,850.0,610.0,0.15
1789,11136,6,1,195.0,112.0,0.0
1790,11136,3,2,380.0,270.0,0.0
1791,11137,8,1,70.0,33.0,0.0
1792,11138,12,1,18.0,7.0,0.0
1793,11138,4,3,115.0,62.0,0.1
1794,11139,4,2,115.0,62.0,0.0
1795,11139,6,1,195.0,112.0,0.0
1796,11140,11,2,48.0,22.0,0.1
1797,11141,2,1,250.0,175.0,0.1
1798,11142,3,2,380.0,270.0,0.0
1799,11143,8,1,70.0,33.0,0.1
1800,11144,6,1,195.0,112.0,0.05
1801,11145,9,3,85.0,43.0,0.0
1802,11145,11,1,48.0,22.0,0.0
1803,11146,2,1,250.0,175.0,0.0
1804,11146,8,3,70.0,33.0,0.15
1805,11147,6,1,195.0,112.0,0.0
1806,11148,3,1,380.0,270.0,0.15
1807,11148,6,2,195.0,112.0,0.0
1808,11149,5,1,280.0,175.0,0.05
1809,11150,2,1,250.0,175.0,0.05
1810,11150,9,1,85.0,43.0,0.05
1811,11151,1,2,850.0,610.0,0.1
1812,11151,5,1,280.0,175.0,0.15
1813,11152,2,1,250.0,175.0,0.05
1814,11153,10,1,35.0,15.0,0.1
1815,11154,3,1,380.0,270.0,0.05
1816,11155,12,1,18.0,7.0,0.05
1817,11156,8,1,70.0,33.0,0.0
1818,11156,10,1,35.0,15.0,0.0
1819,11157,3,1,380.0,270.0,0.1
1820,11158,11,2,48.0,22.0,0.0
1821,11159,10,1,35.0,15.0,0.1
1822,11159,8,2,70.0,33.0,0.05
1823,11159,6,1,195.0,112.0,0.0
1824,11160,2,1,250.0,175.0,0.1
1825,11160,3,1,380.0,270.0,0.0
1826,11161,12,1,18.0,7.0,0.2
1827,11162,1,2,850.0,610.0,0.05
1828,11163,11,2,48.0,22.0,0.0
1829,11164,9,2,85.0,43.0,0.05
1830,11165,11,1,48.0,22.0,0.0
1831,11165,2,1,250.0,175.0,0.0
1832,11166,2,1,250.0,175.0,0.0
1833,11167,1,2,850.0,610.0,0.0
1834,11167,3,2,380.0,270.0,0.2
1835,11168,12,3,18.0,7.0,0.05
1836,11169,8,1,70.0,33.0,0.15
1837,11170,2,2,250.0,175.0,0.0
1838,11171,7,1,55.0,26.0,0.0
1839,11172,11,1,48.0,22.0,0.15
1840,11172,1,3,850.0,610.0,0.05
1841,11173,10,3,35.0,15.0,0.05
1842,11173,6,1,195.0,112.0,0.0
1843,11173,11,1,48.0,22.0,0.0
1844,11174,7,1,55.0,26.0,0.0
1845,11175,6,3,195.0,112.0,0.05
1846,11175,5,2,280.0,175.0,0.1
1847,11175,12,1,18.0,7.0,0.0
1848,11176,1,1,850.0,610.0,0.05
1849,11177,2,1,250.0,175.0,0.0
1850,11177,12,1,18.0,7.0,0.1
1851,11177,9,1,85.0,43.0,0.05
1852,11178,6,1,195.0,112.0,0.1
1853,11178,2,1,250.0,175.0,0.0
1854,11178,11,2,48.0,22.0,0.05
1855,11179,8,1,70.0,33.0,0.0
1856,11179,10,1,35.0,15.0,0.0
1857,11180,12,1,18.0,7.0,0.05
1858,11180,4,1,115.0,62.0,0.05
1859,11180,11,2,48.0,22.0,0.0
1860,11181,5,1,280.0,175.0,0.05
1861,11182,6,2,195.0,112.0,0.05
1862,11182,3,1,380.0,270.0,0.0
1863,11183,4,1,115.0,62.0,0.0
1864,11184,5,1,280.0,175.0,0.0
1865,11184,12,1,18.0,7.0,0.0
1866,11184,11,2,48.0,22.0,0.05
1867,11185,5,1,280.0,175.0,0.1
1868,11185,9,1,85.0,43.0,0.1
1869,11185,2,1,250.0,175.0,0.0
1870,11186,11,1,48.0,22.0,0.1
1871,11186,12,1,18.0,7.0,0.0
1872,11187,1,1,850.0,610.0,0.0
1873,11187,4,1,115.0,62.0,0.05
1874,11188,4,1,115.0,62.0,0.0
1875,11189,3,1,380.0,270.0,0.15
1876,11189,10,1,35.0,15.0,0.2
1877,11190,7,1,55.0,26.0,0.0
1878,11191,1,1,850.0,610.0,0.1
1879,11191,3,1,380.0,270.0,0.0
1880,11192,9,2,85.0,43.0,0.1
1881,11193,9,2,85.0,43.0,0.1
1882,11194,9,2,85.0,43.0,0.0
1883,11194,12,2,18.0,7.0,0.2
1884,11195,9,1,85.0,43.0,0.05
1885,11196,8,1,70.0,33.0,0.0
1886,11196,3,1,380.0,270.0,0.05
1887,11197,6,2,195.0,112.0,0.1
1888,11197,5,2,280.0,175.0,0.15
1889,11198,11,1,48.0,22.0,0.0
1890,11199,11,1,48.0,22.0,0.0
1891,11200,4,1,115.0,62.0,0.05
1892,11201,7,1,55.0,26.0,0.1
1893,11202,10,3,35.0,15.0,0.15
1894,11203,4,1,115.0,62.0,0.05
1895,11204,8,1,70.0,33.0,0.1
1896,11204,11,1,48.0,22.0,0.0
1897,11205,4,3,115.0,62.0,0.05
1898,11205,12,1,18.0,7.0,0.0
1899,11205,8,1,70.0,33.0,0.0
1900,11206,11,1,48.0,22.0,0.0
1901,11207,4,1,115.0,62.0,0.0
1902,11208,6,3,195.0,112.0,0.15
1903,11209,6,1,195.0,112.0,0.05
1904,11210,4,1,115.0,62.0,0.0
1905,11211,11,3,48.0,22.0,0.15
1906,11212,10,1,35.0,15.0,0.05
1907,11212,3,1,380.0,270.0,0.05
1908,11213,6,1,195.0,112.0,0.0
1909,11214,7,2,55.0,26.0,0.15
1910,11214,1,1,850.0,610.0,0.05
1911,11215,11,1,48.0,22.0,0.0
1912,11216,7,3,55.0,26.0,0.0
1913,11216,5,1,280.0,175.0,0.0
1914,11217,9,1,85.0,43.0,0.1
1915,11217,4,1,115.0,62.0,0.1
1916,11217,2,3,250.0,175.0,0.05
1917,11218,4,1,115.0,62.0,0.15
1918,11219,5,1,280.0,175.0,0.0
1919,11220,8,1,70.0,33.0,0.0
1920,11221,2,2,250.0,175.0,0.05
1921,11221,5,1,280.0,175.0,0.05
1922,11221,8,1,70.0,33.0,0.05
1923,11222,3,1,380.0,270.0,0.1
1924,11222,7,1,55.0,26.0,0.1
1925,11223,10,2,35.0,15.0,0.0
1926,11223,2,1,250.0,175.0,0.05
1927,11223,12,1,18.0,7.0,0.0
1928,11224,2,1,250.0,175.0,0.0
1929,11224,12,1,18.0,7.0,0.1
1930,11224,6,1,195.0,112.0,0.05
1931,11225,5,1,280.0,175.0,0.05
1932,11226,3,1,380.0,270.0,0.0
1933,11227,10,2,35.0,15.0,0.0
1934,11228,9,2,85.0,43.0,0.1
1935,11228,7,1,55.0,26.0,0.0
1936,11229,5,1,280.0,175.0,0.15
1937,11230,9,1,85.0,43.0,0.1
1938,11230,7,1,55.0,26.0,0.15
1939,11230,6,1,195.0,112.0,0.2
1940,11231,12,2,18.0,7.0,0.1
1941,11231,5,1,280.0,175.0,0.0
1942,11232,1,1,850.0,610.0,0.15
1943,11232,8,1,70.0,33.0,0.05
1944,11232,2,1,250.0,175.0,0.05
1945,11233,6,1,195.0,112.0,0.15
