order_id,customer_id,order_date,status
11721,108,2026-03-13,Completed
11722,239,2026-03-26,Completed
11723,72,2026-03-15,Cancelled
11724,16,2026-03-09,Completed
11725,184,2026-03-05,Completed
11726,184,2026-03-07,Completed
11727,31,2026-03-28,Completed
11728,195,2026-03-26,Completed
11729,253,2026-03-20,Returned
11730,169,2026-03-06,Completed
11731,201,2026-03-31,Completed
11732,8,2026-03-08,Completed
11733,99,2026-03-05,Completed
11734,28,2026-03-28,Completed
11735,178,2026-03-31,Completed
11736,191,2026-03-13,Completed
11737,145,2026-03-26,Completed
11738,109,2026-03-06,Returned
11739,8,2026-03-10,Completed
11740,203,2026-03-18,Completed
11741,206,2026-03-14,Completed
11742,238,2026-03-09,Completed
11743,5,2026-03-29,Completed
11744,248,2026-03-26,Completed
11745,137,2026-03-28,Completed
11746,68,2026-03-23,Completed
11747,136,2026-03-14,Completed
11748,172,2026-03-09,Returned
11749,163,2026-03-09,Completed
11750,167,2026-03-06,Completed
11751,123,2026-03-08,Completed
11752,2,2026-03-05,Completed
11753,116,2026-03-11,Completed
11754,234,2026-03-15,Completed
11755,29,2026-03-10,Completed
11756,256,2026-03-12,Completed
11757,113,2026-03-11,Returned
11758,71,2026-03-02,Completed
11759,159,2026-03-07,Completed
11760,168,2026-03-01,Completed
11761,218,2026-03-23,Completed
11762,11,2026-03-13,Completed
11763,149,2026-03-21,Completed
11764,84,2026-03-02,Returned
11765,65,2026-03-26,Completed
11766,244,2026-03-31,Cancelled
11767,119,2026-03-18,Completed
11768,175,2026-04-19,Completed
11769,226,2026-04-10,Returned
11770,156,2026-04-27,Completed
11771,152,2026-04-13,Completed
11772,13,2026-04-17,Completed
11773,69,2026-04-30,Completed
11774,72,2026-04-20,Completed
11775,25,2026-04-10,Completed
11776,234,2026-04-27,Completed
11777,231,2026-04-24,Returned
11778,175,2026-04-24,Completed
11779,122,2026-04-22,Completed
11780,32,2026-04-17,Completed
11781,51,2026-04-14,Completed
11782,96,2026-04-21,Completed
11783,245,2026-04-27,Completed
11784,197,2026-04-22,Cancelled
11785,51,2026-04-07,Completed
11786,230,2026-04-12,Completed
11787,166,2026-04-18,Completed
11788,188,2026-04-05,Completed
11789,69,2026-04-04,Completed
11790,43,2026-04-15,Completed
11791,203,2026-04-02,Completed
11792,39,2026-04-09,Completed
11793,109,2026-04-30,Completed
11794,244,2026-04-24,Completed
11795,246,2026-04-03,Completed
11796,2,2026-04-12,Cancelled
11797,22,2026-04-07,Completed
11798,204,2026-04-06,Completed
11799,155,2026-04-10,Completed
11800,192,2026-04-05,Completed
11801,247,2026-04-15,Completed
11802,68,2026-04-28,Completed
11803,249,2026-04-11,Completed
11804,194,2026-04-05,Completed
11805,203,2026-04-24,Returned
11806,253,2026-04-19,Completed
11807,196,2026-04-17,Completed
11808,169,2026-04-24,Completed
11809,56,2026-04-21,Completed
11810,255,2026-04-30,Completed
11811,5,2026-04-14,Completed
11812,82,2026-04-19,Completed
11813,104,2026-04-27,Completed
11814,168,2026-04-09,Completed
11815,80,2026-04-27,Cancelled
11816,10,2026-04-21,Completed
11817,64,2026-04-27,Completed
11818,117,2026-04-15,Completed
11819,105,2026-04-19,Cancelled
11820,136,2026-04-15,Completed
11821,15,2026-04-23,Completed
11822,16,2026-04-29,Completed
11823,42,2026-04-14,Cancelled
11824,141,2026-04-13,Cancelled
11825,16,2026-04-01,Completed
11826,4,2026-04-26,Completed
11827,223,2026-04-04,Completed
11828,258,2026-04-24,Completed
11829,193,2026-04-22,Completed
11830,240,2026-04-09,Completed
11831,203,2026-04-26,Completed
11832,86,2026-04-25,Completed
11833,45,2026-04-22,Completed
11834,238,2026-04-23,Completed
11835,217,2026-04-23,Completed
11836,225,2026-04-24,Completed
11837,115,2026-04-19,Completed
11838,123,2026-04-25,Completed
11839,47,2026-04-20,Completed
11840,212,2026-04-20,Completed
11841,25,2026-04-25,Completed
11842,155,2026-04-29,Completed
11843,123,2026-04-04,Completed
11844,65,2026-04-13,Completed
11845,88,2026-04-18,Cancelled
11846,159,2026-04-11,Completed
11847,4,2026-04-30,Completed
11848,17,2026-04-25,Completed
11849,224,2026-04-05,Completed
11850,46,2026-04-16,Completed
11851,19,2026-04-08,Completed
11852,51,2026-04-04,Completed
11853,52,2026-05-27,Completed
11854,217,2026-05-05,Completed
11855,9,2026-05-20,Completed
11856,42,2026-05-24,Completed
11857,5,2026-05-27,Returned
11858,256,2026-05-23,Completed
11859,90,2026-05-24,Completed
11860,78,2026-05-31,Completed
11861,135,2026-05-16,Completed
11862,179,2026-05-29,Completed
11863,142,2026-05-31,Completed
11864,101,2026-05-07,Completed
11865,16,2026-05-29,Completed
11866,139,2026-05-26,Completed
11867,83,2026-05-12,Cancelled
11868,218,2026-05-20,Completed
11869,2,2026-05-01,Completed
11870,221,2026-05-21,Cancelled
11871,8,2026-05-11,Completed
11872,163,2026-05-14,Completed
11873,189,2026-05-27,Completed
11874,111,2026-05-07,Completed
11875,163,2026-05-15,Completed
11876,59,2026-05-28,Completed
11877,220,2026-05-06,Completed
11878,2,2026-05-27,Completed
11879,230,2026-05-20,Completed
11880,42,2026-05-16,Completed
11881,113,2026-05-03,Completed
11882,114,2026-05-10,Completed
11883,92,2026-05-15,Completed
11884,29,2026-05-04,Completed
11885,168,2026-05-16,Completed
11886,76,2026-05-11,Completed
11887,99,2026-05-18,Completed
11888,189,2026-05-06,Completed
11889,103,2026-05-27,Completed
11890,225,2026-05-20,Completed
11891,165,2026-05-10,Completed
11892,127,2026-05-26,Completed
11893,19,2026-05-28,Completed
11894,137,2026-05-02,Completed
11895,229,2026-05-30,Completed
11896,10,2026-05-22,Completed
11897,244,2026-05-24,Completed
11898,102,2026-05-09,Completed
11899,203,2026-05-31,Completed
11900,222,2026-05-30,Completed
11901,102,2026-05-06,Completed
11902,108,2026-05-14,Completed
11903,122,2026-05-27,Completed
11904,97,2026-05-28,Completed
11905,185,2026-05-03,Completed
11906,14,2026-05-16,Completed
11907,213,2026-05-25,Completed
11908,93,2026-05-08,Completed
11909,157,2026-05-12,Completed
11910,169,2026-05-12,Completed
11911,199,2026-05-24,Cancelled
11912,153,2026-05-11,Returned
11913,207,2026-05-12,Completed
11914,112,2026-05-09,Completed
11915,191,2026-05-04,Completed
11916,133,2026-05-25,Completed
11917,42,2026-05-06,Completed
11918,13,2026-05-06,Completed
11919,148,2026-05-05,Completed
11920,33,2026-05-30,Completed
11921,142,2026-05-09,Completed
11922,186,2026-05-05,Completed
11923,125,2026-05-14,Completed
11924,1,2026-05-12,Completed
11925,144,2026-05-13,Completed
11926,79,2026-05-18,Completed
11927,86,2026-05-03,Completed
11928,145,2026-05-17,Completed
11929,155,2026-05-12,Completed
11930,92,2026-05-14,Completed
11931,238,2026-05-04,Completed
11932,250,2026-05-15,Completed
11933,73,2026-05-03,Completed
11934,139,2026-05-25,Cancelled
11935,43,2026-05-17,Completed
11936,59,2026-05-06,Cancelled
11937,86,2026-05-18,Cancelled
11938,83,2026-06-01,Completed
11939,110,2026-06-08,Cancelled
11940,210,2026-06-08,Completed
11941,203,2026-06-29,Completed
11942,39,2026-06-05,Completed
11943,80,2026-06-07,Completed
11944,22,2026-06-22,Completed
11945,8,2026-06-05,Completed
11946,153,2026-06-16,Completed
11947,185,2026-06-18,Completed
11948,245,2026-06-17,Completed
11949,165,2026-06-20,Cancelled
11950,23,2026-06-12,Completed
11951,67,2026-06-24,Completed
11952,38,2026-06-24,Completed
11953,186,2026-06-12,Returned
11954,79,2026-06-19,Cancelled
11955,192,2026-06-12,Completed
11956,243,2026-06-12,Completed
11957,215,2026-06-24,Completed
11958,39,2026-06-22,Completed
11959,240,2026-06-12,Completed
11960,114,2026-06-11,Completed
11961,170,2026-06-23,Completed
11962,82,2026-06-10,Cancelled
11963,7,2026-06-27,Completed
11964,144,2026-06-19,Completed
11965,80,2026-06-16,Cancelled
11966,104,2026-06-26,Completed
11967,58,2026-06-29,Completed
11968,199,2026-06-17,Completed
11969,236,2026-06-09,Completed
11970,248,2026-06-21,Completed
11971,138,2026-06-11,Completed
11972,116,2026-06-19,Cancelled
11973,133,2026-06-03,Completed
11974,144,2026-06-18,Completed
11975,192,2026-06-07,Cancelled
11976,163,2026-06-11,Completed
11977,180,2026-06-12,Cancelled
11978,218,2026-06-18,Completed
11979,120,2026-06-30,Completed
11980,12,2026-06-10,Completed
11981,191,2026-06-24,Completed
11982,143,2026-06-07,Completed
11983,254,2026-06-10,Completed
11984,188,2026-06-06,Cancelled
11985,106,2026-06-07,Completed
11986,247,2026-06-23,Completed
11987,210,2026-06-24,Completed
11988,98,2026-06-22,Completed
11989,219,2026-06-10,Returned
11990,197,2026-06-23,Completed
11991,4,2026-06-24,Completed
11992,184,2026-06-28,Cancelled
11993,77,2026-06-30,Completed
11994,91,2026-06-28,Completed
11995,127,2026-06-10,Completed
11996,233,2026-06-24,Completed
11997,235,2026-06-20,Completed
11998,126,2026-06-02,Completed
11999,141,2026-06-20,Completed
12000,59,2026-06-05,Completed
12001,151,2026-06-26,Completed
12002,147,2026-06-09,Completed
12003,114,2026-06-17,Completed
12004,130,2026-06-01,Completed
12005,152,2026-06-21,Completed
12006,71,2026-06-09,Completed
12007,226,2026-06-17,Returned
12008,198,2026-06-27,Cancelled
12009,61,2026-06-09,Completed
12010,134,2026-06-26,Completed
12011,173,2026-06-06,Completed
12012,71,2026-06-14,Completed
12013,165,2026-06-12,Cancelled
12014,221,2026-06-18,Completed
12015,56,2026-06-15,Completed
12016,259,2026-06-18,Completed
12017,222,2026-06-22,Completed
12018,87,2026-06-14,Cancelled
12019,13,2026-06-22,Completed
12020,63,2026-06-02,Completed
12021,234,2026-06-22,Completed
12022,203,2026-06-29,Returned
12023,127,2026-07-09,Completed
12024,251,2026-07-20,Completed
12025,258,2026-07-18,Completed
12026,69,2026-07-14,Cancelled
12027,239,2026-07-03,Completed
12028,96,2026-07-08,Completed
12029,178,2026-07-18,Completed
12030,171,2026-07-31,Completed
12031,127,2026-07-30,Returned
12032,28,2026-07-12,Completed
12033,172,2026-07-28,Completed
12034,97,2026-07-17,Completed
12035,45,2026-07-12,Returned
12036,117,2026-07-26,Cancelled
12037,16,2026-07-10,Completed
12038,203,2026-07-12,Completed
12039,71,2026-07-17,Completed
12040,246,2026-07-27,Completed
12041,57,2026-07-22,Completed
12042,230,2026-07-23,Completed
12043,2,2026-07-09,Completed
12044,230,2026-07-01,Completed
12045,182,2026-07-04,Completed
12046,34,2026-07-23,Completed
12047,84,2026-07-01,Completed
12048,56,2026-07-26,Completed
12049,109,2026-07-23,Completed
12050,80,2026-07-05,Completed
12051,83,2026-07-22,Completed
12052,144,2026-07-22,Completed
12053,241,2026-07-26,Completed
12054,121,2026-07-14,Cancelled
12055,187,2026-07-03,Completed
12056,250,2026-07-24,Completed
12057,51,2026-07-12,Completed
12058,202,2026-07-28,Completed
12059,200,2026-07-27,Completed
12060,10,2026-07-02,Completed
12061,21,2026-07-05,Completed
12062,86,2026-07-07,Cancelled
12063,111,2026-07-20,Completed
12064,41,2026-07-05,Completed
12065,67,2026-07-22,Completed
12066,221,2026-07-13,Completed
12067,59,2026-07-01,Completed
12068,249,2026-07-26,Completed
12069,237,2026-07-15,Completed
12070,10,2026-07-07,Completed
12071,27,2026-07-30,Completed
12072,179,2026-07-14,Completed
12073,4,2026-07-23,Completed
12074,85,2026-07-15,Completed
12075,123,2026-07-04,Completed
12076,110,2026-07-13,Completed
12077,165,2026-07-14,Completed
12078,125,2026-07-22,Completed
12079,176,2026-07-14,Completed
12080,69,2026-07-23,Completed
12081,29,2026-07-10,Completed
12082,143,2026-07-10,Completed
12083,209,2026-07-08,Completed
12084,31,2026-07-29,Completed
12085,135,2026-07-27,Completed
12086,96,2026-07-18,Completed
12087,193,2026-07-16,Completed
12088,174,2026-07-05,Completed
12089,104,2026-07-21,Completed
12090,131,2026-07-04,Completed
12091,125,2026-07-03,Completed
12092,11,2026-07-08,Completed
12093,178,2026-07-31,Completed
12094,177,2026-07-01,Completed
12095,125,2026-07-23,Completed
12096,38,2026-07-20,Completed
12097,119,2026-07-26,Completed
12098,18,2026-07-29,Completed
12099,173,2026-07-19,Cancelled
12100,64,2026-07-30,Completed
12101,142,2026-07-08,Completed
12102,121,2026-07-30,Completed
12103,151,2026-07-08,Completed
12104,26,2026-07-16,Completed
12105,22,2026-07-16,Completed
12106,51,2026-07-11,Completed
12107,247,2026-07-24,Completed
12108,145,2026-08-22,Completed
12109,71,2026-08-13,Completed
12110,252,2026-08-09,Completed
12111,182,2026-08-25,Completed
12112,78,2026-08-13,Completed
12113,96,2026-08-05,Returned
12114,84,2026-08-31,Completed
12115,183,2026-08-10,Completed
12116,184,2026-08-19,Completed
12117,31,2026-08-05,Completed
12118,192,2026-08-09,Completed
12119,29,2026-08-25,Completed
12120,254,2026-08-29,Completed
12121,236,2026-08-14,Cancelled
12122,217,2026-08-04,Returned
12123,239,2026-08-12,Completed
12124,57,2026-08-20,Completed
12125,225,2026-08-04,Completed
12126,23,2026-08-22,Completed
12127,15,2026-08-10,Completed
12128,236,2026-08-21,Completed
12129,194,2026-08-12,Completed
12130,40,2026-08-04,Completed
12131,170,2026-08-25,Completed
12132,75,2026-08-28,Completed
12133,159,2026-08-29,Completed
12134,73,2026-08-22,Completed
12135,118,2026-08-01,Completed
12136,84,2026-08-14,Completed
12137,170,2026-08-03,Completed
12138,245,2026-08-30,Completed
12139,236,2026-08-21,Cancelled
12140,13,2026-08-19,Completed
12141,239,2026-08-25,Completed
12142,243,2026-08-11,Completed
12143,52,2026-08-27,Completed
12144,173,2026-08-21,Completed
12145,210,2026-08-08,Completed
12146,259,2026-08-08,Completed
12147,121,2026-08-21,Cancelled
12148,6,2026-08-23,Completed
12149,107,2026-08-08,Completed
12150,92,2026-08-14,Completed
12151,220,2026-08-18,Completed
12152,197,2026-08-12,Completed
12153,133,2026-08-28,Completed
12154,156,2026-08-18,Completed
12155,68,2026-08-19,Completed
12156,60,2026-08-13,Completed
12157,18,2026-08-08,Completed
12158,62,2026-08-04,Completed
12159,255,2026-08-24,Cancelled
12160,93,2026-08-30,Completed
12161,51,2026-08-10,Completed
12162,175,2026-08-29,Completed
12163,11,2026-08-28,Completed
12164,221,2026-08-16,Completed
12165,16,2026-08-30,Completed
12166,202,2026-08-05,Completed
12167,99,2026-08-25,Cancelled
12168,33,2026-08-17,Completed
12169,192,2026-08-20,Completed
12170,132,2026-08-31,Completed
12171,81,2026-08-01,Completed
12172,63,2026-08-19,Completed
12173,116,2026-08-14,Completed
12174,160,2026-08-04,Completed
12175,112,2026-08-01,Completed
12176,162,2026-08-28,Completed
12177,171,2026-08-19,Completed
12178,58,2026-08-20,Completed
12179,215,2026-08-16,Completed
12180,121,2026-08-07,Completed
12181,177,2026-08-16,Completed
12182,186,2026-08-28,Completed
12183,209,2026-08-02,Completed
12184,100,2026-08-10,Completed
12185,123,2026-08-03,Completed
12186,32,2026-08-13,Returned
12187,133,2026-08-28,Completed
12188,151,2026-08-22,Cancelled
12189,94,2026-08-26,Completed
12190,226,2026-08-11,Completed
12191,202,2026-08-03,Completed
12192,7,2026-08-30,Completed
10005,136,2024-01-23,Completed
99999,1,not-a-date,Completed
